expnum,date,ra,dec,exptime,band,tag,object,accepted,t_eff,fwhm_asec,ellipticity,analyst,lastchanged_time
382789,2014/11/30 03:21:26,3:37:04.62,-29:05:42.2,150.0,r,None,DES supernova hex SN-C2 tiling 20,False,0.051,3.184,0.606,assess_RUN_v25475,2014/11/30 04:39:44
382790,2014/11/30 03:24:24,3:37:04.60,-29:05:42.3,200.0,i,None,DES supernova hex SN-C2 tiling 20,False,0.068,3.139,0.368,assess_RUN_v25475,2014/11/30 04:31:46
382791,2014/11/30 03:28:13,3:37:04.62,-29:05:42.3,200.0,z,None,DES supernova hex SN-C2 tiling 21,False,0.074,3.067,0.287,assess_RUN_v25475,2014/11/30 04:36:15
382792,2014/11/30 03:32:03,3:37:04.52,-29:05:46.9,200.0,z,None,DES supernova hex SN-C2 tiling 22,False,0.092,2.737,0.239,assess_RUN_v25475,2014/11/30 04:37:22
382794,2014/11/30 03:37:38,3:37:04.66,-27:06:52.0,175.0,g,None,DES supernova hex SN-C1 tiling 20,False,0.032,2.982,0.654,assess_RUN_v25475,2014/11/30 03:59:48
382795,2014/11/30 03:41:03,3:37:04.68,-27:06:52.1,150.0,r,None,DES supernova hex SN-C1 tiling 20,False,0.064,2.855,0.584,assess_RUN_v25475,2014/11/30 04:35:50
382796,2014/11/30 03:44:02,3:37:04.69,-27:06:52.1,200.0,i,None,DES supernova hex SN-C1 tiling 20,False,0.108,2.515,0.286,assess_RUN_v25475,2014/11/30 04:56:19
382797,2014/11/30 03:47:50,3:37:04.69,-27:06:52.1,200.0,z,None,DES supernova hex SN-C1 tiling 21,False,0.135,2.169,0.178,assess_RUN_v25475,2014/11/30 05:12:11
382798,2014/11/30 03:51:39,3:37:04.57,-27:06:56.8,200.0,z,None,DES supernova hex SN-C1 tiling 22,False,0.134,2.168,0.176,assess_RUN_v25475,2014/11/30 05:11:39
383110,2014/12/1 00:47:04,0:31:31.58,-43:00:33.7,175.0,g,None,DES supernova hex SN-E1 tiling 20,False,0.081,1.278,0.146,assess_RUN_v25475,2014/12/1 04:09:51
383111,2014/12/1 00:50:28,0:31:31.60,-43:00:33.6,150.0,r,None,DES supernova hex SN-E1 tiling 20,False,0.232,1.12,0.122,assess_RUN_v25475,2014/12/1 04:52:44
383112,2014/12/1 00:53:27,0:31:31.60,-43:00:33.7,200.0,i,None,DES supernova hex SN-E1 tiling 20,True,0.423,1.036,0.106,assess_RUN_v25475,2014/12/1 05:19:09
383113,2014/12/1 00:57:15,0:31:31.58,-43:00:33.7,200.0,z,None,DES supernova hex SN-E1 tiling 21,True,0.601,0.971,0.085,assess_RUN_v25475,2014/12/1 04:54:48
383114,2014/12/1 01:01:03,0:31:31.47,-43:00:38.4,200.0,z,None,DES supernova hex SN-E1 tiling 22,True,0.58,0.986,0.089,assess_RUN_v25475,2014/12/1 04:49:31
383116,2014/12/1 01:06:40,0:38:00.83,-43:59:43.9,175.0,g,None,DES supernova hex SN-E2 tiling 20,False,0.088,1.281,0.155,assess_RUN_v25475,2014/12/1 04:21:59
383117,2014/12/1 01:10:03,0:38:00.81,-43:59:43.9,150.0,r,None,DES supernova hex SN-E2 tiling 20,False,0.219,1.192,0.12,assess_RUN_v25475,2014/12/1 04:39:58
383118,2014/12/1 01:13:00,0:38:00.83,-43:59:43.9,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.369,1.148,0.096,assess_RUN_v25475,2014/12/1 04:50:24
383119,2014/12/1 01:16:48,0:38:00.83,-43:59:43.9,200.0,z,None,DES supernova hex SN-E2 tiling 21,True,0.439,1.129,0.094,assess_RUN_v25475,2014/12/1 05:01:56
383120,2014/12/1 01:20:37,0:38:00.69,-43:59:48.6,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,0.447,1.121,0.086,assess_RUN_v25475,2014/12/1 04:43:55
383122,2014/12/1 01:28:19,2:22:40.92,-6:24:42.5,175.0,g,None,DES supernova hex SN-X2 tiling 20,False,0.056,1.43,0.145,assess_RUN_v25475,2014/12/1 04:11:38
383123,2014/12/1 01:31:43,2:22:40.92,-6:24:42.5,150.0,r,None,DES supernova hex SN-X2 tiling 20,False,0.16,1.244,0.116,assess_RUN_v25475,2014/12/1 05:55:18
383124,2014/12/1 01:34:41,2:22:40.90,-6:24:42.5,200.0,i,None,DES supernova hex SN-X2 tiling 20,True,0.309,1.154,0.107,assess_RUN_v25475,2014/12/1 06:27:07
383125,2014/12/1 01:38:31,2:22:40.92,-6:24:42.4,200.0,z,None,DES supernova hex SN-X2 tiling 21,True,0.492,1.081,0.098,assess_RUN_v25475,2014/12/1 06:11:18
383126,2014/12/1 01:42:19,2:22:40.84,-6:24:47.1,200.0,z,None,DES supernova hex SN-X2 tiling 22,True,0.464,1.116,0.101,assess_RUN_v25475,2014/12/1 06:19:53
383128,2014/12/1 01:48:54,3:30:38.06,-28:06:08.5,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,0.529,1.079,0.088,assess_RUN_v25475,2014/12/1 06:59:10
383129,2014/12/1 01:54:53,3:30:38.07,-28:06:08.5,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,0.472,1.15,0.085,assess_RUN_v25475,2014/12/1 06:46:03
383130,2014/12/1 02:00:50,3:30:38.08,-28:06:08.5,330.0,z,None,DES supernova hex SN-C3 tiling 77,True,0.463,1.176,0.082,assess_RUN_v25475,2014/12/1 06:34:45
383131,2014/12/1 02:06:48,3:30:38.08,-28:06:08.4,330.0,z,None,DES supernova hex SN-C3 tiling 78,True,0.46,1.144,0.083,assess_RUN_v25475,2014/12/1 06:39:11
383132,2014/12/1 02:12:46,3:30:37.98,-28:06:13.1,330.0,z,None,DES supernova hex SN-C3 tiling 79,True,0.386,1.268,0.079,assess_RUN_v25475,2014/12/1 06:33:59
383133,2014/12/1 02:18:45,3:30:37.98,-28:06:13.2,330.0,z,None,DES supernova hex SN-C3 tiling 80,True,0.373,1.326,0.082,assess_RUN_v25475,2014/12/1 06:29:25
383134,2014/12/1 02:24:44,3:30:37.98,-28:06:13.2,330.0,z,None,DES supernova hex SN-C3 tiling 81,True,0.41,1.314,0.094,assess_RUN_v25475,2014/12/1 06:51:10
383135,2014/12/1 02:30:43,3:30:38.00,-28:06:13.1,330.0,z,None,DES supernova hex SN-C3 tiling 82,True,0.44,1.284,0.111,assess_RUN_v25475,2014/12/1 06:42:01
383136,2014/12/1 02:36:40,3:30:37.79,-28:06:10.2,330.0,z,None,DES supernova hex SN-C3 tiling 83,True,0.531,1.18,0.089,assess_RUN_v25475,2014/12/1 06:40:34
383137,2014/12/1 02:42:38,3:30:37.81,-28:06:10.3,330.0,z,None,DES supernova hex SN-C3 tiling 84,True,0.53,1.195,0.088,assess_RUN_v25475,2014/12/1 06:46:11
383138,2014/12/1 02:48:37,3:30:37.79,-28:06:10.2,330.0,z,None,DES supernova hex SN-C3 tiling 85,True,0.536,1.192,0.087,assess_RUN_v25475,2014/12/1 06:53:03
383140,2014/12/1 02:56:25,3:37:07.83,-29:05:37.3,175.0,g,None,DES supernova hex SN-C2 tiling 20,False,0.072,1.57,0.2,assess_RUN_v25475,2014/12/1 06:02:59
383141,2014/12/1 02:59:48,3:37:07.83,-29:05:37.3,150.0,r,None,DES supernova hex SN-C2 tiling 20,False,0.184,1.43,0.128,assess_RUN_v25475,2014/12/1 06:34:42
383142,2014/12/1 03:02:46,3:37:07.81,-29:05:37.3,200.0,i,None,DES supernova hex SN-C2 tiling 20,True,0.358,1.345,0.099,assess_RUN_v25475,2014/12/1 06:53:05
383143,2014/12/1 03:06:34,3:37:07.82,-29:05:37.3,200.0,z,None,DES supernova hex SN-C2 tiling 21,True,0.458,1.301,0.08,assess_RUN_v25475,2014/12/1 06:34:53
383144,2014/12/1 03:10:23,3:37:07.74,-29:05:42.0,200.0,z,None,DES supernova hex SN-C2 tiling 22,True,0.407,1.405,0.1,assess_RUN_v25475,2014/12/1 06:11:50
383146,2014/12/1 03:16:06,3:37:07.88,-27:06:59.6,175.0,g,None,DES supernova hex SN-C1 tiling 20,False,0.063,1.683,0.245,assess_RUN_v25475,2014/12/1 05:46:31
383147,2014/12/1 03:19:28,3:37:07.89,-27:06:59.6,150.0,r,None,DES supernova hex SN-C1 tiling 20,False,0.216,1.326,0.127,assess_RUN_v25475,2014/12/1 06:19:58
383148,2014/12/1 03:22:27,3:37:07.89,-27:06:59.7,200.0,i,None,DES supernova hex SN-C1 tiling 20,True,0.527,1.092,0.11,assess_RUN_v25475,2014/12/1 06:24:45
383149,2014/12/1 03:26:16,3:37:07.89,-27:06:59.7,200.0,z,None,DES supernova hex SN-C1 tiling 21,True,0.84,0.968,0.097,assess_RUN_v25475,2014/12/1 06:42:17
383150,2014/12/1 03:30:05,3:37:07.79,-27:07:04.4,200.0,z,None,DES supernova hex SN-C1 tiling 22,True,0.846,0.968,0.091,assess_RUN_v25475,2014/12/1 06:25:23
385969,2014/12/10 00:53:08,2:17:54.20,-4:55:55.6,175.0,g,None,DES supernova hex SN-X1 tiling 20,True,0.366,1.19,0.229,assess_RUN_v25475,2014/12/10 16:38:32
385970,2014/12/10 00:56:31,2:17:54.22,-4:55:55.6,150.0,r,None,DES supernova hex SN-X1 tiling 20,True,0.71,1.087,0.15,assess_RUN_v25475,2014/12/10 18:20:16
385971,2014/12/10 00:59:30,2:17:54.21,-4:55:55.6,200.0,i,None,DES supernova hex SN-X1 tiling 20,True,0.595,0.992,0.117,assess_RUN_v25475,2014/12/10 17:28:23
385972,2014/12/10 01:03:19,2:17:54.21,-4:55:55.6,200.0,z,None,DES supernova hex SN-X1 tiling 21,True,0.874,0.938,0.098,assess_RUN_v25475,2014/12/10 18:20:05
385973,2014/12/10 01:07:07,2:17:54.13,-4:56:00.4,200.0,z,None,DES supernova hex SN-X1 tiling 22,True,0.753,0.985,0.098,assess_RUN_v25475,2014/12/10 17:36:16
385975,2014/12/10 01:12:40,2:25:47.95,-4:36:16.7,200.0,g,None,DES supernova hex SN-X3 tiling 23,True,0.648,1.217,0.187,assess_RUN_v25475,2014/12/10 17:07:51
385976,2014/12/10 01:16:27,2:25:47.88,-4:36:21.5,200.0,g,None,DES supernova hex SN-X3 tiling 24,True,0.598,1.28,0.184,assess_RUN_v25475,2014/12/10 17:18:17
385977,2014/12/10 01:20:15,2:25:47.69,-4:36:18.4,200.0,g,None,DES supernova hex SN-X3 tiling 25,True,0.515,1.38,0.197,assess_RUN_v25475,2014/12/10 18:50:34
385979,2014/12/10 01:25:44,2:25:48.15,-4:36:16.2,400.0,r,None,DES supernova hex SN-X3 tiling 23,Unknown,0.899,1.018,0.179,assess_RUN_v25475,2014/12/10 18:19:14
385980,2014/12/10 01:32:52,2:25:48.08,-4:36:20.9,400.0,r,None,DES supernova hex SN-X3 tiling 24,Unknown,0.915,1.015,0.178,assess_RUN_v25475,2014/12/10 18:56:11
385981,2014/12/10 01:40:00,2:25:47.92,-4:36:17.8,400.0,r,None,DES supernova hex SN-X3 tiling 25,Unknown,0.78,1.102,0.178,assess_RUN_v25475,2014/12/10 19:27:31
385983,2014/12/10 01:49:00,2:25:47.78,-4:36:13.9,360.0,i,None,DES supernova hex SN-X3 tiling 30,True,0.479,1.037,0.131,assess_RUN_v25475,2014/12/10 17:58:48
385984,2014/12/10 01:55:29,2:25:47.79,-4:36:13.9,360.0,i,None,DES supernova hex SN-X3 tiling 31,True,0.496,0.992,0.13,assess_RUN_v25475,2014/12/10 18:26:30
385985,2014/12/10 02:01:58,2:25:47.71,-4:36:18.6,360.0,i,None,DES supernova hex SN-X3 tiling 32,True,0.465,1.004,0.128,assess_RUN_v25475,2014/12/10 18:37:31
385986,2014/12/10 02:08:27,2:25:47.73,-4:36:18.6,360.0,i,None,DES supernova hex SN-X3 tiling 33,True,0.446,1.007,0.128,assess_RUN_v25475,2014/12/10 19:24:11
385987,2014/12/10 02:14:57,2:25:47.55,-4:36:15.5,360.0,i,None,DES supernova hex SN-X3 tiling 34,True,0.413,1.025,0.122,assess_RUN_v25475,2014/12/10 17:39:26
385989,2014/12/10 02:23:10,2:25:48.09,-4:36:10.5,330.0,z,None,DES supernova hex SN-X3 tiling 75,True,0.746,0.962,0.111,assess_RUN_v25475,2014/12/10 17:49:48
385990,2014/12/10 02:29:09,2:25:48.10,-4:36:10.5,330.0,z,None,DES supernova hex SN-X3 tiling 76,True,0.686,1.04,0.109,assess_RUN_v25475,2014/12/10 18:13:11
385991,2014/12/10 02:35:07,2:25:48.10,-4:36:10.5,330.0,z,None,DES supernova hex SN-X3 tiling 77,True,0.575,1.242,0.101,assess_RUN_v25475,2014/12/10 18:13:06
385992,2014/12/10 02:41:05,2:25:48.12,-4:36:10.6,330.0,z,None,DES supernova hex SN-X3 tiling 78,True,0.781,0.986,0.114,assess_RUN_v25475,2014/12/10 18:25:28
385993,2014/12/10 02:47:04,2:25:48.03,-4:36:15.3,330.0,z,None,DES supernova hex SN-X3 tiling 79,True,0.871,0.918,0.114,assess_RUN_v25475,2014/12/10 19:41:56
385994,2014/12/10 02:53:01,2:25:48.03,-4:36:15.2,330.0,z,None,DES supernova hex SN-X3 tiling 80,True,0.737,1.007,0.109,assess_RUN_v25475,2014/12/10 18:34:50
385995,2014/12/10 02:58:59,2:25:48.04,-4:36:15.2,330.0,z,None,DES supernova hex SN-X3 tiling 81,True,0.639,1.09,0.103,assess_RUN_v25475,2014/12/10 18:03:41
385996,2014/12/10 03:04:58,2:25:48.03,-4:36:15.2,330.0,z,None,DES supernova hex SN-X3 tiling 82,True,0.652,1.079,0.101,assess_RUN_v25475,2014/12/10 18:13:36
385997,2014/12/10 03:10:56,2:25:47.87,-4:36:12.2,330.0,z,None,DES supernova hex SN-X3 tiling 83,True,0.66,1.017,0.103,assess_RUN_v25475,2014/12/10 18:11:51
385998,2014/12/10 03:16:54,2:25:47.87,-4:36:12.2,330.0,z,None,DES supernova hex SN-X3 tiling 84,True,0.656,1.035,0.105,assess_RUN_v25475,2014/12/10 17:58:26
385999,2014/12/10 03:22:52,2:25:47.89,-4:36:12.3,330.0,z,None,DES supernova hex SN-X3 tiling 85,True,0.562,1.085,0.098,assess_RUN_v25475,2014/12/10 18:51:37
386001,2014/12/10 03:30:58,2:44:45.91,-0:59:43.0,175.0,g,None,DES supernova hex SN-S2 tiling 20,False,0.03,2.171,0.419,assess_RUN_v25475,2014/12/10 18:29:04
386002,2014/12/10 03:34:21,2:44:45.92,-0:59:43.1,150.0,r,None,DES supernova hex SN-S2 tiling 20,False,0.072,2.094,0.298,assess_RUN_v25475,2014/12/10 17:37:58
386003,2014/12/10 03:37:19,2:44:45.92,-0:59:43.1,200.0,i,None,DES supernova hex SN-S2 tiling 20,False,0.104,2.348,0.227,assess_RUN_v25475,2014/12/10 18:35:58
386004,2014/12/10 03:41:07,2:44:45.92,-0:59:43.0,200.0,z,None,DES supernova hex SN-S2 tiling 21,False,0.29,1.544,0.067,assess_RUN_v25475,2014/12/10 17:58:46
386005,2014/12/10 03:44:55,2:44:45.83,-0:59:47.9,200.0,z,None,DES supernova hex SN-S2 tiling 22,True,0.301,1.52,0.069,assess_RUN_v25475,2014/12/10 18:52:17
386007,2014/12/10 03:50:33,2:51:16.03,-0:00:20.9,175.0,g,None,DES supernova hex SN-S1 tiling 20,False,0.065,1.393,0.141,assess_RUN_v25475,2014/12/10 17:44:43
386008,2014/12/10 03:53:55,2:51:16.04,-0:00:20.8,150.0,r,None,DES supernova hex SN-S1 tiling 20,False,0.185,1.259,0.111,assess_RUN_v25475,2014/12/10 17:47:34
386009,2014/12/10 03:56:53,2:51:16.04,-0:00:20.8,200.0,i,None,DES supernova hex SN-S1 tiling 20,True,0.351,1.171,0.09,assess_RUN_v25475,2014/12/10 18:25:06
386010,2014/12/10 04:00:41,2:51:16.04,-0:00:20.8,200.0,z,None,DES supernova hex SN-S1 tiling 21,True,0.57,1.087,0.078,assess_RUN_v25475,2014/12/10 17:41:06
386011,2014/12/10 04:04:29,2:51:15.96,-0:00:25.6,200.0,z,None,DES supernova hex SN-S1 tiling 22,True,0.599,1.065,0.081,assess_RUN_v25475,2014/12/10 18:06:20
386013,2014/12/10 04:11:16,3:30:34.72,-28:06:22.9,200.0,g,None,DES supernova hex SN-C3 tiling 23,False,0.143,1.04,0.168,assess_RUN_v25475,2014/12/10 18:28:01
386014,2014/12/10 04:15:05,3:30:34.61,-28:06:27.7,200.0,g,None,DES supernova hex SN-C3 tiling 24,False,0.132,1.077,0.155,assess_RUN_v25475,2014/12/10 17:37:45
386015,2014/12/10 04:18:53,3:30:34.42,-28:06:24.6,200.0,g,None,DES supernova hex SN-C3 tiling 25,False,0.186,0.902,0.158,assess_RUN_v25475,2014/12/10 17:44:23
386017,2014/12/10 04:24:28,3:30:34.91,-28:06:17.3,400.0,r,None,DES supernova hex SN-C3 tiling 23,Unknown,0.452,0.893,0.146,assess_RUN_v25475,2014/12/10 18:56:22
386018,2014/12/10 04:31:37,3:30:34.82,-28:06:22.1,400.0,r,None,DES supernova hex SN-C3 tiling 24,Unknown,0.399,0.936,0.143,assess_RUN_v25475,2014/12/10 18:35:23
386019,2014/12/10 04:38:45,3:30:34.64,-28:06:19.1,400.0,r,None,DES supernova hex SN-C3 tiling 25,Unknown,0.363,0.972,0.137,assess_RUN_v25475,2014/12/10 18:43:56
386021,2014/12/10 04:47:48,3:30:34.98,-28:06:14.1,360.0,i,None,DES supernova hex SN-C3 tiling 30,True,0.423,0.945,0.126,assess_RUN_v25475,2014/12/10 19:00:26
386022,2014/12/10 04:54:16,3:30:35.00,-28:06:14.2,360.0,i,None,DES supernova hex SN-C3 tiling 31,True,0.401,0.975,0.124,assess_RUN_v25475,2014/12/10 18:39:43
386023,2014/12/10 05:00:43,3:30:34.90,-28:06:18.9,360.0,i,None,DES supernova hex SN-C3 tiling 32,True,0.428,0.943,0.125,assess_RUN_v25475,2014/12/10 18:32:47
386024,2014/12/10 05:07:12,3:30:34.91,-28:06:18.9,360.0,i,None,DES supernova hex SN-C3 tiling 33,True,0.391,1.012,0.117,assess_RUN_v25475,2014/12/10 19:02:59
386025,2014/12/10 05:13:40,3:30:34.70,-28:06:16.0,360.0,i,None,DES supernova hex SN-C3 tiling 34,True,0.324,1.127,0.112,assess_RUN_v25475,2014/12/10 18:55:01
386027,2014/12/10 05:24:46,2:22:41.15,-6:25:13.7,175.0,g,None,DES supernova hex SN-X2 tiling 20,False,0.03,1.628,0.131,assess_RUN_v25475,2014/12/10 18:45:38
386028,2014/12/10 05:28:14,2:22:41.14,-6:25:13.7,150.0,r,None,DES supernova hex SN-X2 tiling 20,False,0.102,1.387,0.101,assess_RUN_v25475,2014/12/10 18:30:05
386029,2014/12/10 05:31:16,2:22:41.15,-6:25:13.7,200.0,i,None,DES supernova hex SN-X2 tiling 20,False,0.252,1.222,0.098,assess_RUN_v25475,2014/12/10 18:43:43
386030,2014/12/10 05:35:07,2:22:41.14,-6:25:13.7,200.0,z,None,DES supernova hex SN-X2 tiling 21,True,0.398,1.252,0.087,assess_RUN_v25475,2014/12/10 19:04:01
386031,2014/12/10 05:39:02,2:22:41.07,-6:25:18.3,200.0,z,None,DES supernova hex SN-X2 tiling 22,True,0.302,1.475,0.092,assess_RUN_v25475,2014/12/10 19:12:14
386033,2014/12/10 05:45:59,3:30:35.46,-28:06:20.9,330.0,z,None,DES supernova hex SN-C3 tiling 75,True,0.405,1.483,0.073,assess_RUN_v25475,2014/12/10 18:32:19
386034,2014/12/10 05:52:01,3:30:35.48,-28:06:20.9,330.0,z,None,DES supernova hex SN-C3 tiling 76,True,0.482,1.358,0.082,assess_RUN_v25475,2014/12/10 19:39:12
386035,2014/12/10 05:58:01,3:30:35.45,-28:06:20.9,330.0,z,None,DES supernova hex SN-C3 tiling 77,True,0.414,1.504,0.073,assess_RUN_v25475,2014/12/10 19:19:55
386036,2014/12/10 06:04:03,3:30:35.45,-28:06:20.9,330.0,z,None,DES supernova hex SN-C3 tiling 78,False,0.265,1.807,0.099,assess_RUN_v25475,2014/12/10 19:33:47
386037,2014/12/10 06:10:10,3:30:35.38,-28:06:25.7,330.0,z,None,DES supernova hex SN-C3 tiling 79,True,0.347,1.542,0.081,assess_RUN_v25475,2014/12/10 20:16:40
386038,2014/12/10 06:16:09,3:30:35.37,-28:06:25.6,330.0,z,None,DES supernova hex SN-C3 tiling 80,True,0.377,1.457,0.084,assess_RUN_v25475,2014/12/10 19:14:20
386039,2014/12/10 06:22:10,3:30:35.39,-28:06:25.6,330.0,z,None,DES supernova hex SN-C3 tiling 81,False,0.29,1.669,0.077,assess_RUN_v25475,2014/12/10 19:47:11
386040,2014/12/10 06:28:10,3:30:35.37,-28:06:25.6,330.0,z,None,DES supernova hex SN-C3 tiling 82,True,0.32,1.543,0.079,assess_RUN_v25475,2014/12/10 18:30:59
386041,2014/12/10 06:34:17,3:30:35.19,-28:06:22.6,330.0,z,None,DES supernova hex SN-C3 tiling 83,False,0.23,1.783,0.087,assess_RUN_v25475,2014/12/10 18:56:38
386042,2014/12/10 06:40:17,3:30:35.20,-28:06:22.6,330.0,z,None,DES supernova hex SN-C3 tiling 84,False,0.158,2.104,0.163,assess_RUN_v25475,2014/12/10 18:33:40
386043,2014/12/10 06:46:18,3:30:35.19,-28:06:22.6,330.0,z,None,DES supernova hex SN-C3 tiling 85,False,0.174,2.07,0.16,assess_RUN_v25475,2014/12/10 18:40:10
386045,2014/12/10 06:54:24,3:37:06.02,-29:05:32.0,175.0,g,None,DES supernova hex SN-C2 tiling 20,False,0.013,2.599,0.347,assess_RUN_v25475,2014/12/10 18:08:53
386046,2014/12/10 06:57:52,3:37:06.01,-29:05:32.0,150.0,r,None,DES supernova hex SN-C2 tiling 20,False,0.041,2.238,0.248,assess_RUN_v25475,2014/12/10 18:25:44
386047,2014/12/10 07:00:52,3:37:06.02,-29:05:32.0,200.0,i,None,DES supernova hex SN-C2 tiling 20,False,0.094,2.269,0.205,assess_RUN_v25475,2014/12/10 18:46:53
386048,2014/12/10 07:04:44,3:37:06.02,-29:05:32.0,200.0,z,None,DES supernova hex SN-C2 tiling 21,False,0.088,2.835,0.242,assess_RUN_v25475,2014/12/10 18:42:03
386049,2014/12/10 07:08:40,3:37:05.91,-29:05:36.7,200.0,z,None,DES supernova hex SN-C2 tiling 22,False,0.099,2.632,0.224,assess_RUN_v25475,2014/12/10 19:30:20
386051,2014/12/10 07:14:42,3:37:06.21,-27:06:57.2,175.0,g,None,DES supernova hex SN-C1 tiling 20,False,0.008,3.179,0.378,assess_RUN_v25475,2014/12/10 19:30:12
386052,2014/12/10 07:18:09,3:37:06.22,-27:06:57.2,150.0,r,None,DES supernova hex SN-C1 tiling 20,False,0.03,2.484,0.281,assess_RUN_v25475,2014/12/10 19:18:19
386053,2014/12/10 07:21:09,3:37:06.24,-27:06:57.2,200.0,i,None,DES supernova hex SN-C1 tiling 20,False,0.077,2.432,0.221,assess_RUN_v25475,2014/12/10 18:42:41
386054,2014/12/10 07:25:02,3:37:06.24,-27:06:57.2,200.0,z,None,DES supernova hex SN-C1 tiling 21,False,0.131,2.145,0.161,assess_RUN_v25475,2014/12/10 19:14:49
386055,2014/12/10 07:28:57,3:37:06.12,-27:07:01.8,200.0,z,None,DES supernova hex SN-C1 tiling 22,False,0.111,2.246,0.171,assess_RUN_v25475,2014/12/10 18:31:59
386230,2014/12/11 00:52:42,0:31:29.47,-43:00:40.8,175.0,g,None,DES supernova hex SN-E1 tiling 20,True,0.294,1.315,0.23,assess_RUN_v25475,2014/12/11 06:59:16
386231,2014/12/11 00:56:05,0:31:29.48,-43:00:40.8,150.0,r,None,DES supernova hex SN-E1 tiling 20,True,0.615,1.156,0.145,assess_RUN_v25475,2014/12/11 06:45:41
386232,2014/12/11 00:59:03,0:31:29.47,-43:00:40.8,200.0,i,None,DES supernova hex SN-E1 tiling 20,True,0.673,1.078,0.114,assess_RUN_v25475,2014/12/11 07:12:46
386233,2014/12/11 01:02:51,0:31:29.50,-43:00:40.8,200.0,z,None,DES supernova hex SN-E1 tiling 21,True,0.931,0.994,0.095,assess_RUN_v25475,2014/12/11 06:17:11
386234,2014/12/11 01:06:40,0:31:29.35,-43:00:45.6,200.0,z,None,DES supernova hex SN-E1 tiling 22,True,1.017,0.952,0.097,assess_RUN_v25475,2014/12/11 06:52:59
386236,2014/12/11 01:12:09,0:37:59.07,-43:59:55.6,175.0,g,None,DES supernova hex SN-E2 tiling 20,True,0.679,1.272,0.158,assess_RUN_v25475,2014/12/11 07:20:26
386237,2014/12/11 01:15:33,0:37:59.08,-43:59:55.6,150.0,r,None,DES supernova hex SN-E2 tiling 20,True,1.017,1.028,0.143,assess_RUN_v25475,2014/12/11 06:41:12
386238,2014/12/11 01:18:31,0:37:59.09,-43:59:55.6,200.0,i,None,DES supernova hex SN-E2 tiling 20,True,0.934,0.928,0.126,assess_RUN_v25475,2014/12/11 06:51:44
386239,2014/12/11 01:22:19,0:37:59.08,-43:59:55.6,200.0,z,None,DES supernova hex SN-E2 tiling 21,True,1.023,0.901,0.102,assess_RUN_v25475,2014/12/11 06:31:53
386240,2014/12/11 01:26:07,0:37:58.96,-44:00:00.3,200.0,z,None,DES supernova hex SN-E2 tiling 22,True,0.965,0.944,0.098,assess_RUN_v25475,2014/12/11 07:18:02
386631,2014/12/12 01:01:27,2:44:46.18,-0:59:20.0,175.0,g,None,DES supernova hex SN-S2 tiling 20,True,0.562,1.113,0.178,assess_RUN_v25475,2014/12/12 06:09:12
386632,2014/12/12 01:04:50,2:44:46.19,-0:59:19.9,150.0,r,None,DES supernova hex SN-S2 tiling 20,True,0.692,1.07,0.152,assess_RUN_v25475,2014/12/12 06:16:07
386633,2014/12/12 01:07:49,2:44:46.19,-0:59:20.0,200.0,i,None,DES supernova hex SN-S2 tiling 20,True,0.679,0.909,0.131,assess_RUN_v25475,2014/12/12 06:46:03
386634,2014/12/12 01:11:38,2:44:46.20,-0:59:19.9,200.0,z,None,DES supernova hex SN-S2 tiling 21,True,0.851,0.908,0.105,assess_RUN_v25475,2014/12/12 06:33:19
386635,2014/12/12 01:15:27,2:44:46.11,-0:59:24.7,200.0,z,None,DES supernova hex SN-S2 tiling 22,True,0.761,0.951,0.102,assess_RUN_v25475,2014/12/12 06:30:27
387015,2014/12/13 00:53:57,3:37:06.01,-29:05:37.8,175.0,g,None,DES supernova hex SN-C2 tiling 20,True,0.263,1.039,0.289,assess_RUN_v25475,2014/12/13 01:24:40
387016,2014/12/13 00:57:20,3:37:06.02,-29:05:37.8,150.0,r,None,DES supernova hex SN-C2 tiling 20,False,0.103,1.084,0.172,assess_RUN_v25475,2014/12/13 01:24:03
387017,2014/12/13 01:00:19,3:37:06.00,-29:05:37.8,200.0,i,None,DES supernova hex SN-C2 tiling 20,False,0.19,0.889,0.101,assess_RUN_v25475,2014/12/13 01:23:18
387018,2014/12/13 01:04:08,3:37:06.00,-29:05:37.8,200.0,z,None,DES supernova hex SN-C2 tiling 21,False,0.18,0.817,0.075,assess_RUN_v25475,2014/12/13 00:56:13
387019,2014/12/13 01:07:56,3:37:05.92,-29:05:42.5,200.0,z,None,DES supernova hex SN-C2 tiling 22,True,0.504,0.869,0.096,assess_RUN_v25475,2014/12/13 01:41:37
387379,2014/12/14 00:49:59,2:17:53.73,-4:55:54.4,175.0,g,None,DES supernova hex SN-X1 tiling 20,False,0.117,1.565,0.296,assess_RUN_v25475,2014/12/14 01:47:16
387380,2014/12/14 00:53:22,2:17:53.72,-4:55:54.4,150.0,r,None,DES supernova hex SN-X1 tiling 20,True,0.411,1.23,0.143,assess_RUN_v25475,2014/12/14 01:55:50
387381,2014/12/14 00:56:23,2:17:53.72,-4:55:54.4,200.0,i,None,DES supernova hex SN-X1 tiling 20,True,0.474,1.067,0.11,assess_RUN_v25475,2014/12/14 01:58:56
